,rate,text
214,2,"Nah. I really tried getting into this, but 200 pages in I just don't want to force myself through the rest. I knew the movie beforehand and thought it was entertaining if a bit mindless. I expected something alike from the book and ... I mean. It is. Kind of. The story's a bit of a mess and the parallels to Harry Potter elements are pretty obvious. Still, it could have worked. It could have been that entertaining, mindless book that I expected. (Bonus points for the Greek mythology - it really is a nice idea to get kids nowadays interested in it. And some of the ideas ARE really interesting.) But I just can't get past the writing. It's so shallow and dull and the ""funny"" lines were just incredibly forced. Being a children's/YA book is no excuse for bad writing. So nah. I'll stick to the movies."
215,2,"I enjoyed greek mythology as a child and currently studying ancient greek. You'd imagine my excitement upon stumbling this book. Sadly, I had been disappointed. This book diluted the richness of Greek mythology to that of a vapid sink water. The first few chapters were somewhat tolerable, though I did not enjoy the fast paced development, if I could even call it that, of the starting point that would eventually lead percy's discovery of his true self.

I just did not enjoy this book. I felt inclined to like it at the very least considering its popularity and a very favored theme of mine but I ended up rolling my eyes a lot and deciding not to get on with the other books of the series.

The two stars are for percy's mother who had the character of a goddess herself, a self-sacrificing woman who loved her son more than herself."
216,2,"It was quite confusing for me. I didn't have too much knowledge about Gods. I also took time longer than I expected. Bored. At the same time, I was really busy at campus. But I continued read it day by day. Slowly I found how I enjoy this book. Funny enough.

I passed many paragraphs, actually :P

My favorite part is when they stay at Las Vegas. I can't imagine that games made people forget anything. I am not such a gamers or something, so I didn't know well.

The thing that I love from this book is the ending. It was really awesome to put a clue about the next story there. I was so excited! But I don't think to read the second book.

The review copied from my own blog"
217,2,"Because my kids wanted to watch the movies (and we have a rule in our house that the book must be read, first, if there is one), I was coerced into picking this up.

Badly written, the characters have NO redeeming qualities, and are either apathetic, belligerent, or sniveling. The plot is contrived, and I had the 'betrayer' pegged the minute the Oracle prophesied to that end. Makes for a crap read.

Half of the action is just ridiculous - a gift store still fully stocked in an abandoned amusement park? A hotel that has NOTHING to do with mythology that traps people there forever? To what end? And why would they give the kids free money like that? It made no SENSE. And I hated it.

One star for being able to spell. But wOw, did that disappoint."
218,2,"I think I’m one of the only people who didn’t really enjoy this book. It was so well written but I just could not get into it! I do not know why! I’ve read it twice and I still found it underwhelming. For a such hyped book, I wanted more depth to the characters because I just couldn’t connect to them enough to like them. Nothing against the author or people who like this book. Personally was not for me for no apparent reason. I don’t know what’s wrong with me because I just trudged through it. I wish I enjoyed it more because so many people say it’s a must read.

Update: after reading it for the 3rd time as a young adult, I still wasn’t the most interested but I definitely enjoyed it better than the last attempts."
219,2,"I realize I am not the target audience for this book series, this book is clearly written for elementary/middle school aged kids. So, if you are in this bracket you can disregard my review.

Outside of the writing style being very geared toward a younger crowd, the age of Percy doesn't match the actual character and made it conflict a bit for me. The mythology was a bit misleading for a couple of the characters but I realize that you can't tell everything to kids. All of this combined made for a difficult read for me. The only thing redeeming about this book was the ending which is why it got 2 stars."
220,2,"After hearing many good things about this series, I got the boxed set with all the books in it and was eager to read it. If I had read the first one before that, I probably wouldn't have bought the set - this book was not really for me.

I felt that Percy was a really unlikeable hero, and I didn't really care about his sidekicks either. He was able to overcome all his obstacles with way too much ease. I waited for the story to get to the point where I would be completely engrossed and couldn't wait to see what came next, but that just never happened. To me, this was a children's book that does not work for adults. Had I read it as a child, I would probably have liked it better."
221,2,"So stupid. ""Hey that Harry Potter book did well, let's do something like that! But instead of a school for wizards, we'll make a camp! For uh .... Demi gods! And we'll make it educational so we'll throw in some Greek mythology"" do not waste your time. Looking for the next Harry Potter or Phillip Pullman book I found a movie script about 8 year olds killing monsters. Yes it's peppered with mythology but it has the depth and complexity of a Ninja Turtle movie. Yes I realize it's for kids. But if you're older than 10 and don't spend your time thinking about how awesome it would be to chop off monsters heads, don't bother."
222,2,"Ok, so I decided to read this book all the way through since my daughter Aly is a big fan and I know she's going to drag me to the movie next week when it comes out. I thought it had potential and I'll probably read the next few in the series just because sometimes it takes a little bit for the author to really get into the story. It was a quick read which made it much less painful and I think with some good character development this could be a good series esp for the pre-teens to early teens. I'm all for any series that gets my kids reading!"
223,2,"Eh, I don't know. I wanted to like this more. I really like the idea, but something went wrong with the execution. Percy overcame the obstacles in his way too easily, too much seemed blatantly ripped off of Harry Potter and I want to beat people who say/write ""muzak"" instead of music with large sticks.

Some of it was cute, and it's probably a nice read for people in it's intended age group, but I'd rather reread HP again than continue this series.

Also, HITLER IS THE SON OF HADES, ARE YOU KIDDING ME? Just... seriously?"
224,2,"While I thought the premise was good, Greek gods are sweet, and moving them into the modern era seems like an interesting idea. I was disappointed by the execution. The characters seemed flat, as well as remarkably dim witted. The plot was very linear and and predictable. The heavy use of foreshadowing meant that the reader knew of every major plot twist before it happened. Even though I realized going in that this book was written for tweens and lowered my expectations accordingly I was still underwhelmed, especially since I have heard some high praise for this series from various sources."
225,2,"Thought I'd give this a try after watching the movie release, which I enjoyed. As a big fan of the Greek/ Roman myths I really thought this would appeal. Sadly I was disappointed. The writing style is really, REALLY hard to read (it doesn't flow well at all), which was a shame as the themes and ideas were actually pretty interesting.

The characters were also well done and the setting was consistent, though it did have its flaws. I won't be continuing the series, though, because I just can't read the staccato style."
226,2,"Diciamo due stelline e mezza, dai. Lo schema narrativo del mezzo sangue �� sempre quello senza aggiungere nulla di nuovo sotto al sole. I personaggi sono senza infamia n�� gloria, troppo poco definiti sia per amarli che per odiarli. Sai dove va a parare la storia dal primo capitolo e quelli che dovrebbero essere colpi di scena non lo sono pi�� di tanto. Tutto sommato una lettura che pu�� essere pure piacevole per passare qualche ora con qualcosa di particolarmente leggero. D���altra parte non credo che legger�� il resto della saga."
227,2,"I'm not a fan of greek mythology, however, this book did have a very good plot. It's about a boy, who is the son of Posieden, and brother to Zues. After Zues' bolt is stolen Percy sets out with his friends to find it, and return it to Zues. I gave this book a 2 stars because I didn't like the way the narration was wrote. The narrator is Percy: who is supposed to be a sixth grade boy, but the language doesn't reflect that, it makes him seem way too sophisticated. Also, I found this book to be boring way too often and I often zoned out, which doesn't happen a lot when I read."
228,2,"Its very clear that this was written for middle grade boys, but was an entertaining enough action adventure/coming of age story. I haven't thought about Greek mythology in years, but apparently know enough to follow all of the characters the children meet on their adventure and in most cases figure out who they were before Percy did. I thought that the use of several locations was quite clever, and I liked the idea that Mount Olympus moves depending on where the power of Western Civilization is.

(2016 MCLS Reading Challenge: Book About Mythology)"
229,2,"Allgemeines:
Percy Jackson ist eine fünfbändige Fantasy-Buchreihe des US-amerikanischen Autors Rick Riordan, welche im Carlsen Verlag erschienen ist.

Band 1: Diebe im Olymp
Band 2: Im Bann des Zyklopen
Band 3: Der Fluch des Titanen
Band 4: Die Schlacht um das Labyrinth
Band 5: Die letzte Göttin


Irgendjemand hat etwas gegen ihn, da ist sich Percy sicher. Ständig fliegt er von der Schule, immer ist er an allem schuld und dann verwandelt sich sogar seine Mathelehrerin plötzlich in eine rachsüchtige Furie. Wenig später erfährt Percy das Unglaubliche: Er ist der Sohn des Meeresgottes Poseidon - und die fiesesten Gestalten der griechischen Mythologie haben ihn ins Visier genommen! Percys einzige Chance: Er muss sich mit den anderen Halbgöttern verbünden.


Der 12-jährige Percy ist eine Demigottheit (Halbgott) und der Sohn von Poseidon, weshalb er Wasser kontrollieren kann. Er wird beschuldigt, Zeus Herrscherblitz gestohlen zu haben. Um einen Krieg unter den Göttern zu verhindern, muss er den Herrscherblitz finden und, bis zur Sommersonnenwende, in den Olymp zurückbringen.

Annabeth ist ebenfalls eine Demigottheit und die Tochter von Athene. Sie und Percy haben sich anfangs nicht sonderlich gut verstanden, doch mit der Zeit werden sie zu guten Freunden. Annabeth ist außerordentlich klug und besitzt ein grosses Wissen über Kampfkünste und griechische Sagen, was ihnen im Verlauf der Reise von grossem Nutzen ist.

Grover ist ein Satyr und Percys bester Freund. Als Hüter ist es seine Aufgabe, die Halbgötter unversehrt ins Camp Half-Blood zu bringen. Leider kam einst ein Halbgott dabei ums Leben und Grover ist seither auf Bewährung. Indem er nun Percy und Annabeth auf ihrer Reise unterstützt und ihnen hilft, erhofft er sich eine Suchlizenz, die es ihm ermöglicht, nach dem verschwundenen Naturgott Pan zu suchen.


Bisher bin ich nie über den ersten Band hinausgekommen, obwohl ich schon seit Jahren den Schuber Zuhause stehen habe. Ich habe mich im Nachhinein oft gefragt, warum das so ist. Eigentlich liebe ich die griechische Mythologie und verschlinge gerne Bücher, die damit zusammenhängen. Also habe ich mir den ersten Band nochmal zur Brust genommen und versteh nun wieder, wo mein Problem mit dem Buch liegt.

Die Idee, die griechischen Mythologie in eine moderne ""neue"" Geschichte zu verweben, finde ich großartig. Im Großen und Ganzen wurde dies auch gut umgesetzt. Nur leider gibt es vieles, was mich gestört hat.

Alles in allem hatte ich beim Lesen durchgehend das unangenehme Gefühl, dass der Autor die Geschichte so schnell wie möglich auf den Markt werfen wollte. Etwas mehr Tiefgang hätte dem Buch bestimmt nicht geschadet, denn die Geschichte war meines Erachtens nicht wirklich ausgereift. Etwas mehr Eigenleistung und mehr eigene Fantasie des Autors hätten der Geschichte sicher gutgetan. Die Erklärungen zu den Gottheiten hätte ich zudem lieber detailreicher in der Geschichte aufgenommen, anstatt im Anhang des Buches als eine Art Glossar. Gleichzeitig fand ich es trotzdem gut, dass überhaupt ein Glossar vorhanden war. Nichtsdestotrotz sollte ein Glossar niemals die Erklärungen innerhalb einer Geschichte ersetzen.

Die Überschriften der Kapitel empfand ich als absolut schrecklich. Dann doch lieber keine Überschriften, sondern nur simple Zahlen, als so etwas. Zudem legt der Autor in diesem Buch einen ziemlich heftigen Patriotismus an den Tag. Er stellt Amerika über alle anderen Nationen, sodass sogar die Götter aus Athen fliehen. Naja… Patriotismus ist ja gut und auch recht, aber es war mir stellenweise dann doch etwas zu viel.

Positiv aufgefallen ist mir, dass Percy nicht den idealen Helden porträtiert und seine eigenen kleinen Macken und Schwierigkeiten hat. Die Charaktere an sich blieben jedoch sehr oberflächlich und hatten keinen Tiefgang. Ich habe kaum Bindung zu ihnen aufgebaut, wobei Grover hier noch der interessanteste Charakter von allen war. Interessante Dialoge waren ebenfalls sehr rar gesät und Percys 0815-Sprüche fand ich so semi-lustig. Auch Percys Verhalten, als seine Mutter ""verschwindet"", hat mich mit offenem Mund und ungläubig weiterlesen lassen. Die Trauer wurde vollkommen ausgelassen, stattdessen ging es so weiter, als wäre nichts passiert.

Des Weiteren ging alles viel zu schnell. Percy und seine Freunde rutschen von einem Abenteuer in das nächste, ohne dass dabei echte Spannung aufgebaut wurde. Die Kampfszenen im Buch werden recht übereilt und einfach dargestellt. Percy gewinnt jeden Kampf locker und ohne Probleme. Er ist zwar ein Halbgott, was natürlich übermenschliche Fähigkeiten mit sich bringt, aber er hat trotzdem kaum Kampferfahrung. Dennoch gelingt ihm alles viel zu schnell und viel zu einfach und er besiegt sogar Ares, den Gott des Krieges, problemlos. Das ist einfach nicht realistisch…

Unter anderem gab es auch Fehler im Lektorat – zum Beispiel hieß Annabeth plötzlich Annabell. Solche Fehler müssten eigentlich in einem Lektorat behoben werden.

Der Schreibstil an sich ist locker und leicht.


Die Reihe um Percy Jackson hat noch deutlich Luft nach oben und ich hoffe, dass der Autor das Potenzial noch ausschöpfen wird.

Für Kinder ist es bestimmt ein hervorragendes Buch, zumal sie hier auch in die griechische Mythologie eingeführt werden.

Obwohl mich das Buch etwas ernüchtert zurücklässt, werde ich dem zweiten Band diesmal bestimmt eine Chance geben.


2.5 von 5 Sterne"
230,2,"What I liked about this book is how it gave a positive spin to ADHD and dyslexia. All disorders are on a spectrum and offer coping benefits of one type or another, this book did a great job of giving a creative meaning to these challenges.

What I didn't like was that it was a total Harry Potter rip off. Even the boy/girl ratio, the different ""houses"", the age and on and on. These overlaps were distracting, if not irritating."
231,2,"Very lackluster plot that feels like a rip-off of Harry Potter and others of the fantasy genre. It is, however, an easy way to introduce Greek Mythology to children. I'm also tiring of the child who possesses magic and/or special gifts. What's wrong with having to work hard to hone your talent? That said, I'd recommend this for the reluctant reader or for the braniac who needs a bit of fluff. Michael gives it 5 stars."
232,2,
233,2,"I get aggravated by ‘retellings’ of Greek mythology. I’m going to sound like an old fart, but the original is always infinitely wiser, deeper and more interesting and more layered. Turning the tales that are the foundation of our civilization into meaningless, senseless action hero entertainment for teenagers sets my teeth on edge.

So you had ambrosia and you turned it to popcorn. I guess if it inspires ‘the kids’ to read, it’s a win. *Shrugs in grumpy"
234,2,"The Percy Jackson series were a huge love of mine the first time I read them and got me really interested in Greek mythology, so much so that I took classics A level!

Unfortunately, doing this has made me despise them, however much I wish I didn't, I just can't over look all of the faults!

I won't spoil it for you, but if you know anything about Greek literature, culture and mythology, you would never look at these books the same again :("
235,2,"The comparisons to Harry Potter are plentiful, and there were more than a few scenes where I wondered how this was not outright intellectual thievery from JK Rowling. Regardless, it was stupid, mindless fun. I don't think I can be bothered to read the others in the series, nor do I think it would be a worthwhile venture to do so. This insipid little piece of ridiculous will do just fine. 2.5 stars."
236,2,"This book is always a mixed bag for me. Truthfully, it was always just ""okay"". I have taught it multiple times and tried to change up the format in which it is read, but haven't really enjoyed the story. I do know my students love it! I prefer later novels in the Percy Jackson series over this one and I also really enjoy the movie adaptation but there is something about the way that this book is written that I just cannot put my finger on."
237,2,"Not horrible, but what a Harry Potter ripoff. It's all there...a bumbling boy sidekick, a brainy girl, a reluctant hero. House rivalries. Help from beyond the grave from a parent. Exchange magic for demi-god abilities. A dark lord returning to power. He even has to go live in the ""real world"" for part of the year. Sigh."
238,2,"I know this is just a fictional story and I shouldn't be so fussy, but here are my biggest issues:
1. Athena was a virgin goddess - there's no way she has little heroes running about Earth!
2. Hades wasn't any more villainous than the other gods. The Underworld/Hades is NOT hell (that's some place later religions came up with).
3. The plot makes very little sense."
239,2,"This is one of these cases where movie actually is better - more illustrating and fascinating than book. Book is not bad, but you just try to compare it with movie while reading and flick comes out winner most of the times. Also too much craving for coca-cola and junk food for my taste. Idea is good, but characters are too shallow."
240,2,"Me ha dejado mucho a desear, no es nada de lo que esperaba, no me dieron gracia ninguno de los personajes que son bastante cliché y no tienen nada de profundidad.

Estoy totalmente decepcionada porque esperaba bastante de Rick Riordan."
241,2,"While the Greek Mythology part was interesting and novel , some elements of the book were so reminiscent of the Harry Potter series , it kinda destroyed my enjoyment of it. But I will pick up the rest of the series as I do wanna know what happens to Grover and Knonos and of course Percy n Anna. 2.5 stars from an adult reader who adores Harry Potter n Narnia."
242,2,"This has been on my to-read-list forever, but man, what a disappointment. Very disjointed story of one event after another with no real risk because you know Percy isn't going to die. I get that it was supposed to mimic Greek myth quest stories, but they are all so rushed at silly that they don't work for me.
I'm taking the rest of the series off my list."
243,2,"2,5⭐️ li a muuuuito tempo e na época fez sentido por conta da minha idade e do personagem, entendo quem goste mesmo mais velho, porém, comigo não funcionou. gosto da ideia da mitologia e tudo mais só que além de não me conectar já vi o filme e esperava alguns acontecimentos que vieram. de qualquer jeito, reconheço que não é ruim e entendo quem gosta mas comigo não funcionou :("
244,2,I don't know how I felt after reading this book....it's just I chose this book for time-pass and it indeed was a great time-pass but I didn't like this book very much. I would have liked it few years back when I was like 10 or 9 maybe...but not this year. It was childish. For me I mean. I still ended up reading the full series...for time-pass.
245,2,"I've waffled back and forth between 2 and 3 stars, but decided on 3 because if my sons were reviewing it they'd give it 5 stars. They love these books and I can see why. Percy is an appealing character and Riordan writes with lots of energy.

The pink poodle was hard to take though."
246,2,"While it pleases me to no end to see the greek myths taking off and entering the young minds of its target demographic, the quality of writing brought this rating down for me. The modern day depictions of the gods are just accurate enough to hold my interest in this series."
247,2,"I tried to like it, but in the end it was too predictable since I'm familiar with the originals and abridged versions like Bullfinch. I can see why the series is popular; they are interesting stories retold in the vernacular."
248,2,"This book isn’t boring, but what was the point of making Percy go through all those obstacles? He overcomes them easily, doesn’t learn much from them and, in the end, the obstacles have very little relevance to the main plot."
249,2,"Dette var en spennende bok og bokem var skrevet godt - men jeg ikke likte tanken å bruke greske gudene i fantasien og filosofien om den ""vestern verden"" som er bedre enn alle andre, i hvert fall tolket jeg den slik."
250,2,"شاید اگه اینو تو ۱۰ سالگی می‌خوندم، خیلی باهاش حال می‌کردم ولی به درد الانم نمی‌خوره متأسفانه. اما از ایده‌ی اصلی کتاب خیلی خوشم اومد:
اینکه خواننده با ایزدان یونان باستان در قالب یه رمان تخیلی آشنایی پیدا می‌کنه و اصلاً دلیل اینکه سراغش رفتم هم همین بود. در کل همونطور که گفتم مناسب سنم نبود.
۲/۵⭐️"
251,2,Märks att jag har blivit äldre sedan jag sist läste boken första gången. Den är bra men inte en favorit. För lite kärlek för min smak men bra för att glömma verkligheten en stund. Kommer förmodligen läsa tvåan innan jag bestämmer mig för om jag ska fortsätta med serien.
252,2,"If only I had read this one as a teenager, I would probably have liked it. But at twenty one, I don't. A bunch of twelve year olds talking back to g o d s and saving the world i just... can't picture it. I can't. T w e l v e year olds!!!"
253,2,"Complete Harry Potter rip off, never enough explanation, moves way to fast and random plot points show up with now need or meaning. Like the casino? Totally just a desperate attempt to shorten the deadline. Lol not reading the rest"
254,2,"In this millenium, Mt Olympus is in the Empire State Building and Hades is in an LA recording studio."
255,2,"I read this book for school, and i didn't really like it. It's about a boy who fights monsters with weird creatures, and he goes to a special camp, and it's just really weird."
256,2,"I can totally see that kids would love this book... me... eh, it was ok. I struggled to get through it. I actually liked the movie better. Go figure."
257,2,"I liked this book better the first time, when it was called Harry Potter. Hey-oh!"
258,2,"Interesting ideas...but terribly written. It's worse than reading a comic book, or somebody's play-by-by of a movie they've seen."
259,2,"Hmmm... I didn't know ancient Greeks talked like that. :/ The story is ok, but the characters just ruined it for me."
260,2,"Update 18 Feb '15
In hindsight, it was just okay.

Just stopped short of four stars. I blame the movie."
261,2,Second time reading. I just...really don't like this book.
262,2,Review to come.
263,2,I think I'm too old for this series. I was just annoyed with all of them the whole time.
264,2,"4.5
I can't wait to get to the second book!"
265,2,"This book isn't that good because it was really unrealistic and boring. But there were some good parts in the book that made the book from zero stars, to two stars."
266,2,"Not my cup of tea, but totally get why it's so popular at school.
Also my rating is possibly a case of wrong book at the wrong time."
267,2,Just not for me. I found the characters annoying and the twists on the myths not enjoyable. I'll probably skip Rick Riordan from now on.
268,2,"Creative story, dull writing. Great for kids…not interesting enough for adults."
269,2,"just couldn't get into this for some reason, don't think I will continue the series"
270,2,Meeeeeeeh. It's just poorly written Harry Potter meets Greek mythology. A great idea but too boring to finish.
271,2,Beautiful illustrations!
272,2,"I know it is for kids, but it is pretty predictable."
273,2,"I was super exited to read this one, it's highly recommended but I relized that ı was too old to read it. EVerything sounded super childish, I couldn't get the willies more!"
274,2,k
275,2,This was okay. My 9 year old really enjoyed it and it was fun to have a modern story mixed with mythology but I didn't love it.
276,2,Meh.
277,2,I don’t even remember when I read this - certainly a few years ago. But I won’t ever reread it. Not recommended.
278,2,"My 9-year-old enjoyed it enough to jump into the second book right away. I didn't think it was anything special but I didn't mind reading it, either."
279,2,"Not....a big fan. It was my first time reading so maybe the lack of nostalgia glasses made me more critical, but I don't know if I will continue at all."
280,2,cute af
281,2,"brooo, this book is so overrated, it was fun? but even annabeth is dumb, soo..."
282,2,Voice is way too American
283,2,"English Review:
This book was my first audio book and on account of that it can also be possible that my opinion has shifted in some way about this book or was changed. At the beginning I thought that my‚ experiment – the first audio book‘, and that listening to someone who is reading the book, is exciting. Furthermore, it was particularly funny when the speaker tried to sound different in the dialogs with every new character which appeared.
Hence, as mentioned above I was enthusiastic at the beginning by this ‘new‘kind of going through a book. But soon this first curiosity faded and it started to annoy me for example that the speaker shifted his voice over and over again in such a childish way. Moreover, because of the listening to the book I felt much less involved in the story and in the plot, than it would have been if I had read it by myself. On top of that comes that I’ve listened to the audio book just seldom, because I am, nevertheless, rather a person who prefers listen to music while going to work or while jogging – and also while this exercises I had to concentrate too hard not to miss anything and get all that happens in the book. As a summary I can say that my first attempt with an audio book hasn’t really succeeded. I’ve expected more and would have hoped for more passion at my part, but unfortunately, this wasn’t the case and now I consider and ask myself whether I should leave audio books be or if I should try at a later time with another series once again. The time will show it, but at the moment I remain with reading the books by myself.

Now to the actual story of Percy Jackson, for which I’ve also had high expectations because of the great resonance around these books and also of the other members of the book forum, where I’m part of. Unfortunately, I was also disappointed concerning the contents of this book.
Though there were no serious mistakes which startled me or disturbed me intensely, but parts of the plot or of the characters haven’t worked right for me. From the beginning, I immediately felt that it’ about a children’s book, which would haven’t disturbed me further, because I’m also a big fan of Harry Potter and these were at the beginning of the series also children’s books. But here in Percy Jackson’s case, some things in the storyline and some thoughts of Percy weren’t coherent in my opinion.
Percy Jackson is a 12-year-old boy who experiences some unnatural things, until it’s revealed to him that he is a demigod and he’s also accused of being the thief of Zeus’s lightning bolt. The next things which are happening in the story or particularly how Percy reacts on them or also the other characters, are not quite realistic and are shown too heroically, as that it fits to a young lad, even if he’s full courage and pure heart. It was simply too exaggerated and unbelievable and which let me roll my eyes from time to time.

Also I didn’t found one character in the book which was really likeable or which let me worry for them much. For example Grover was for me not an amusing companion which should lighten the mood of the story, but he rather was a little bit annoying and too afraid and Annabeth was also not a very winning over character by her constant better knowledge and self-confidence. The plot, apart from the characters, was okay but hasn’t moved me in the way other books did or it wasn’t so exciting that I couldn’t put it away. Now it’s hard for me to say where the reason for that lies. Although I really try to stay objective, I think that it’s cased partially also because of using the audio book. Parts of the storyline were really interesting and I wanted to hear more, others were sucked from the fingers to pull the plot in the length.

Unhappily, the end was also not so good either and because of that I had to decrease my review points further down. Although I was surprised at the end when I got to know who really was the traitor in the whole story, there were still two or three things in it which I didn’t like very much. The most serious point was the letter to Percy from his mother, where she described how she has got rid of her boyfriend. I don’t know how someone can write such a thing in a children’s book? In a book where it is about heroism and morality, in the end it is virtually shown how the mother of the hero used the head of Medusa on her boyfriend and his buddies to transform them into stone. Not only that she has killed people with that, she has also shown an irreparable weakness. Which good characters would rather kill their enemies or somebody else to get away from, instead of pulling themselves together and show strength and face them, without murdering someone!? Moreover, especially unbelievable was the fact that there was also written that she has sold this‚ ‘stone sculptures’ for a lot of money. At first she murdered somebody and afterwards she also got a great benefit out of their death? Wow, I think it couldn’t be worse or more mean.
I am sorry, but I think that I need a longer break now before I’ll pick up the second book in this series and when it’s so far, then I’ll read it by myself and refuse to use an audio book.
For more Infos:


Dieses Buch ist mein erstes Audio Buch gewesen und aufgrund dessen kann es auch sein, dass meine Meinung zu diesem Buch etwas verschoben oder verändert wurde.
Zu Beginn fand ich das ‚Experiment – erstes Audio Buch‘ und das Zuhören, wie ein anderer das Buch vorliest spannend. Außerdem empfand ich es besonders witzig, wie der Redner versucht hat bei jedem neuen Charakter seine Stimme anders klingen zu lassen.
Wie oben erwähnt war ich daher besonders am Anfang sehr angetan von dieser ‚neuen‘ Art ein Buch präsentiert zu bekommen. Aber schon bald verblich diese erste Begeisterung und es fing an mich zb. zu nerven, dass der Redner immer wieder so kindisch seine Stimme verstellte. Außerdem fühlte ich mich durch das Zuhören des Textes viel weniger in die Geschichte versetzt, als wenn ich es selbst gelesen hätte. Noch dazu kommt, dass ich selten das Buch gehört habe, da ich doch eher der Mensch bin, der Musik bevorzugt, wenn er zur Arbeit geht oder sich beim Laufen abrackert – bei diesen Dingen muss man sich ansonsten zu sehr auf den vorgelesenen Text konzentrieren um nicht abgelenkt zu werden und alles mitzubekommen. Als Resümee kann ich sagen, dass mein erster Versuch mit einem Audiobuch nicht wirklich geklappt hat. Ich hätte mir mehr erwartet und mir mehr Begeisterung meinerseits erhofft, aber das war leider überhaupt nicht der Fall und nun bin ich stark am überlegen, ob ich es mit den Audiobüchern ganz lassen soll oder zu einem späteren Zeitpunkt mit einer anderen Serie noch einmal probieren soll. Die Zeit wird es weisen, aber momentan bleibe ich wieder beim selber lesen.

Nun zur eigentlichen Geschichte von Percy Jackson, auf die ich ebenfalls hohe Stücke gesetzt habe, da die Begeisterung rund um diese Bücher von den anderen Mitgliedern des Bücherforums sehr groß war. Doch leider wurde ich auch inhaltlich von diesem Buch enttäuscht. Es gab zwar keine gravierenden Fehler, die mich aufschrecken ließen oder mich besonders intensiv gestört hätten, aber für mich haben Teile der Handlung bzw. die Charaktere nicht ganz funktioniert. Man spürt gleich von Beginn, dass es sich um ein Kinderbuch handelt, was mich nicht weiter gestört hätte, da ich ebenfalls ein großer Harry Potter Fan bin und diese zu Beginn auch Kinderbücher sind. Aber hier waren einige Handlungen und Gedanken für mich nicht stimmig.
Percy Jackson ist ein zwölfjähriger Junge, der einige unnatürliche Dinge erlebt, bis ihm offenbart wird, dass er ein Halbgott ist und beschuldigt wird den Herrscherblitz von Zeus gestohlen zu haben. Die darauffolgenden Dinge die in der Geschichte passieren und besonders wie Percy darauf reagiert oder auch die anderen Charaktere, sind für mich nicht ganz realistisch und zu heldenhaft dargestellt, als dass es zu einem jungen Knaben passt, auch wenn er voller Mut und reinem Herzens ist. Es war zu übertrieben und unglaublich und hat mich öfters mit den Augen rollen lassen.
Auch fand ich im Buch keinen Charakter der mir wirklich besonders sympathisch war oder der mich dazu gebracht hätte mit ihnen zu bangen. Grover war für mich leider kein lustiger Weggefährte, der die Stimmung aufhellen sollte, sondern eher etwas nervig und ängstlich und Annabeth war durch ihr Besserwissen und Selbstvertrauen auch nicht sehr einnehmend.
Die Handlung, abgesehen von den Charakteren, war okay, hat mich aber ebenfalls nicht sonderlich bewegt oder mitgerissen. Aber ich kann es nun schwer beurteilen, ob dies am Buch oder am Audiobuch liegt, obwohl ich wirklich versuche objektiv zu bleiben, und nicht die ganze Schuld dem Audiobuch zu geben.
Teile davon waren wirklich interessant und ich wollte mehr hören, andere dafür waren mir wiederrum ein wenig zu sehr aus den Fingern gesaugt um die Handlung in die Länge zu ziehen.

Das Ende setzte dann leider nochmal eines drauf, was die Bewertungspunkte leider sinken ließ. Obwohl ich überrascht war, als sich heraus stellte, wer nun wirklich der Verräter in der ganzen Geschichte ist, waren trotzdem zwei, drei Dinge mit denen ich mich nicht anfreunden konnte. Der gravierendste Punkt war für mich der Brief den Percy von seiner Mutter bekommen hat, in dem sie schildert wie sie ihren Freund los geworden ist. Ich weiß nicht wie man so etwas in ein Kinderbuch schreiben kann? In einem Buch indem es um Heldentum und Moral geht, wird zum Schluss quasi gezeigt, wie die eigene Mutter des Helden den Kopf der Medusa verwendet um ihren Freund und seine Kumpels, auch wenn er böse und gemein ist und sie geschlagen hat, in Stein zu verwandeln. Nicht nur, dass sie damit Menschen getötet hat und das willentlich, hat sie auch eine irreparable Schwäche gezeigt. Welcher gute Charakter tötet lieber seine Feinde oder sonst jemanden, um von jemand los zu kommen, anstatt sich selbst zusammen zu raffen und Stärke zu zeigen und denjenigen vor die Tür zu setzen, anstatt ihn zu ermorden! Besonders schlimm fand ich es außerdem, dass danach noch geschrieben wurde, dass sie diese ‚Steinskulpturen‘ verkauft und viel Geld dafür bekommen hat. Zuerst jemanden ermorden und dann noch Geld aus dessen Tod scheffeln? Wow, ich glaube ‚schlimmer geht’s nimmer‘.
Es tut mir leid, aber ich glaube ich brauche nun eine längere Pause bevor ich den zweiten Teil anfassen werde und wenn es soweit ist, werde ich ihn mit Sicherheit selber lesen und auf ein Audiobuch verzichten.
Mehr Infos auf:"
284,2,"Just not my cup of tea, but many teen boys will love the almost non-stop action."
285,2,Enter your review (optional)
