,Unnamed: 0,rate,text
364,365,5,"Edit (2017): I don't know what possessed me to give this book only three stars when I first read it, but while rereading it and after reading all of Rick Riordan's book, The Lightning Thief definitely deserves at least five stars! I just love Percy Jackson and the world Riordan has built with these books, and this book is what started it all.

Can't wait to reread the rest of this series and then dive into the Heroes of Olympus once again, because it's been too long since I've read those, too!

///////////////////////////////

I will tell you right now, I am rubbish at writing reviews, but I am going to try my best to make it into a 'proper' review. Here we go.

At first, I was a bit sceptical about this book, because when I watched the movie, last month, I both liked and disliked it. The movie felt a bit rushed, and I was afraid that the book might be the same too. But it surprised me a lot. I did miss a couple of important things sometimes, but I guess that's just me - reading way too fast, missing the important pieces of the story. I finished this book within two days, because I really wanted to know what would happen at the end - even though I had already watched the movie (and I found out that the movie was changed in SO many ways). While I read, I started to dislike the movie even more.

I am going to start Sea of Monsters soon, when I've read the books that are on my 'Currently Reading' list. So yeah. Rubbish review, sorry."
365,366,5,"My Favorite Summer Reread! This book always brings back the best nostalgia for me. I am reminded of 12-year-old Shelby growing up with Percy, Annabeth, and Grover, following their adventures and imagining she was right there with them. Percy Jackson is just a kid trying to figure out his place in the world, and I really love and respected that about his character. I also forgot just how much I loved Annabeth's friendship with Percy. They have had such a bond from such a young age, it is always so fun to see their relationship from the beginning to the end.
It is also so fun to see how many easter eggs Rick Riordan implanted in this first book that won't come into play until later in the series. His writing is just so fun, the humor is everything, and nothing will be more iconic than the chapter titles. Im excited to pick up Sea of Monsters next for this Summer 2023 reread!

How could I resist giving this book 5/5? Everything about it made me feel warm and fuzzy 🥰 This coming-of-age story has something in it for everyone. I think everyone can relate to feeling lost and confused at 11, and Rick Riordan did an amazing job using those emotions to create this story. Every single time Annabeth said “Seaweed Brain,” my heart fluttered a bit, and I can’t wait to reread the second book!"
366,367,5,"The Lightning Thief was a phenomenally written and highly educational adventure. The story of Percy Jackson is woven with authentic mythology and when you're reading it, you know you are experiencing something monumental.

It's amazingly creative and extremely detailed. I found myself visualizing every event, setting, god and mythological creature described with ease. Percy's struggles and how he deals with them show an evolution of character that is usually saved for later in a series. From thinking like a human in denial to becoming the confident demigod he's destined to be, the progression is nothing short of spellbinding.

Rick Riordan has a way of hinting at a characters true identity before revealing it that allows older readers to guess who the character might be. I found this to be great fun as it allowed me to utilize some of my high school mythology lessons I once thought to be long forgotten.

I was hooked in the first ten pages and could not drag myself away from the story. Percy Jackson and the Olympians appears to be almost overqualified to fill the void left in the middle grade fantasy genre created by the ending of the Harry Potter series. This is a series everyone, young and old, should experience. Definitely not to be missed."
367,368,5,"""When do you become too old from a book?""

A few months ago, my newfound friend proposed we share our favorite books with each other. I told him to read the Percy Jackson series, and he gave me the The Hitchhiker's Guide to the Galaxy series. (I still have not gone past book 1 ._.) Anyway, after he read the first book, he got back to me and said it was too childish. I took this and wondered ""Would I like PJO if I had started in 2017?"" I still don't know my answer.

PJO is a series I am very fond of. I grew up reading Percy Jackson's journey. I started this series back in 2006 when my teacher read the first few chapters one day. I remember thinking it was really funny and wait to continue the next week (I don't even think we continued), so I took the copy I had home with me and finished reading.

This book is such a delightful read for age :)"
368,369,5,"This was like the billionth reread I’ve done of this book, and it never ceases to amaze me how absolutely brilliant it is. Percy is that one-in-a-million character. A boy dealt the worst hand, and yet he still managed to turn it into gold. His unwavering loyalty to his friends, his deep-seated adoration for his mother, his bravery and wit and genius snark build him up into this unattainable figure of perfection. He is both one of the most realistic and unrealistic characters out there. He’s at times selfish and quick tempered, sharp with his tongue and his judgments. But his heart is so large and free, and his honor is greatly admirable. An absolute gem, there will never be a fictional character that will ever come even close to touching what Percy Jackson has done for the public consciousness concerning literature. And what he has done for me personally, every since that day I picked up this novel as a small girl with little confidence in her own abilities. I love him with my whole heart, and he will always live inside me"
369,370,5,"Warning! Horrible review to come!
Why can't I be like any other normal person and just set a book down normally after I read it? Wait, I'm not a normal human being. I'm a book hoarder who literally says goodnight to all her books. So, I can't put a book down normally. I was an emotional mess. I mean that ending was wowwwwww. So when the book ended a threw it across the room. Yes, I threw my cousin's very nice book across my bedroom. Why, you may be asking? Well, I was in a horrible state then and there. This amazing book just I was a mix of happiness, but also sadness because I don't have my hands on the second book!

yhdshdshuyjjjjjjjjjjjjjjjjjjjjjjjjjvsb agdyhsb xgcduajgvduysgxvgugydsxvgtiuds
Yes, my brain can't function. It was good! If you want spoilers, you won't find any in this review. You have to get your hands on the actual book and find out what happens!"
370,371,5,"“Being a half-blood is dangerous. It's scary. Most of the time, it gets you killed in painful, nasty ways.”
This book was AWESOME! I don’t know how to review this book. Rick Riordan had done a GREAT job indeed! Now I understand why many people LOVE this book! I watched the movie too, but comparing with the book, it’s TOTALLY different. The movie didn’t have the most necessary parts. Now I see why people hate the movie, and LOVE the book. So, do I. I LOVE this book! I actually wanted to believe in this. But the book started like this;
If you're reading this because you think you might be one, my advice is: close this book right now. Believe whatever lie your mom or dad told you about your birth, and try to lead a normal life.
If you haven’t read this book, read it now. No age limits. If you have read it before, don’t forget the book. This book is not a forgetting-type book. Readers of this book will LOVE this."
371,372,5,"This was an enjoyable fantasy. To read about the quest adventurer of Percy to return the lighting bolt to Zeus was thrilling. Of course, he has help from Annabeth another Demi-God from Camp Half-Blood and Grover, the satyr, Percy's best friend who has a desire to earn his Searchers License. All the characters are alive in your mind's eye as you continue to read. Meet the Gods from Olympus. Zeus, Poseidon, Ares, Athena, Hydra, Hermes, Hephaestus, and Aphrodite just to name a few. A quick exciting read. Enjoy.

Quotes:

She wasn't human. She was a shriveled hag with bat wings and claws and mouth full of yellow fangs, and she was about to slice me to ribbons.

But the blade will pass through mortals like an illusion. They simply are not important enough for the blade to kill.

You will fail to save what matters most in the end."
372,373,5,"4.5
It was SO GOOD, loved the characters and how much witty they can be, the writing style managed to sneak its grip around my eyeballs and super-glue them to the pages.
I wish I had read the book first before watching the movie, which was a very poor book-to-movie-adaptation and did nothing but spoil the ending for me >:(, I like to think of the movies as a separate, independent series than the books.
Over all, I had a very pleasant experience reading and I felt it would have been more pleasant if I had read it when I was younger."
373,374,5,"Would you look at that? It's my childhood calling.

Why do I love the Percy Jackson series?

- Annabeth. Annabeth is amazing and makes this whole series worth it.
- Camp Half-blood is amazing and can I go there PLEASE
- THE WHOLE CONCEPT OF THIS SERIES IS SO AMAZINGLY CREATIVE I CAN'T
- It inspired my younger self to go and read nonfiction and actually research about Greek mythology and Riordan is single-handled the reason why I (and I am sure a lot of readers) suddenly had interent in Greek mythology
- This series is hilarious
- This series is well written
- I will admit that while Annabeth is amazing, Percy and Grover are equally cool too
- There are many more reasons but if you read the books you will discover them for yourself, kay? <3"
374,375,5,"I absolutely loved the character development in this book and the friendship between the main character and the campers! I wasn't expecting to like it at all because it is labeled as middle grade but, I heard everyone raving about it and I had to try to read it! I don't regret trying to read this book because it was absolutely wonderful and it kept you on your toes with the journey Percy Jackson goes through. The plot really had me drawn in and I most definitely got caught off guard when it came to the plot twist at the very end of the book! 5 star rating from me and I will be continuing the series for sure!"
375,376,5,"This was my first time reading this, at the age of 25, and honestly it was like starting Harry Potter all over again. I truly enjoyed it, and the writing is so well crafted you would think that the intended audience of this would be adults, I know I would struggle to appreciate something so well done as a child. My new favourite series at the moment and I'm telling everyone to pick it up!

If you want to see my spoiler free review of the series - and then a book talk for every subsequent book you can watch my video below:"
376,377,5,"Nothing is better than rereading a book you know you've loved when you've last read years - and I really mean years like 7 years or so - ago and discover your love for it all over again.
The Percy Jackson series accompanied my childhood and pre-teens and can I just say that this is how you write unproblematic stories and characters? There's absolutely nothing wrong about this series or characters, there're no unnecessary problematics like you see so often in YA books nowadays. Rick Riordan really is a god since I haven't read a single bit of his writing that isn't amazing, funny or exciting. Recommended to everyone."
377,378,5,"I really enjoyed this read! I watched the movie years ago and I’m not sure why I waited so long to read it. But I’m glad I did. That made it easy to see them as two separate things. The movie and the book are so different!!
Percy is such a great character! He seems like just a normal kid and I love that about him. Annabeth and Grover are perfect sidekicks for this adventure and the three make me laugh out loud several times. The villains were also great and I loved the fight scenes a lot! The imagery in this book allowed me to vividly imagine the entire story. I cannot wait to dive into the next book and see what happens to Percy!!"
378,379,5,"I loved it!
Percy Jackson is a fantastic character. He is a normal young boy with a learning disability. Or is he? He finds out that he is really a demi-god and the son of Poseidon, but his life is about to get even more complicated when he is accused of stealing Zeus's lightning bolt. I really liked this young man. He is not necessarily the strongest person, but when faced with a God's wrath, he certainly is the bravest!
It is actually very educational giving loads of info about Greek Mythology. Would recommend to anyone."
379,380,5,"It's taken me WAY too long to read this - I'm sorry I waited! It's fun, exciting and just the right amount of nerdy. I loved this, and I can't wait to read the rest. (8+)

*Please note: this review is meant as a recommendation only. If you use it in any marketing material, online or anywhere on a published book without asking permission from me first, I will ask you to remove that use immediately. Thank you!*"
380,381,5,"Voi vitsit miten mahtavaa oli löytää oma sisäinen seikkailijatar jälleen kerran. Tunne oli sama kuin Harry Potterin parissa aikoinaan. Suosittelen lämpimästi kaikille, jotka kaipaavat lapsuuden ja nuoruuden ajan seikkailutunnelmia! Tämä oli kaikin puolin onnistunut kokoonpano, jatko-osa odotteleekin jo pöydällä."
381,382,5,"WHAT AN EXPERIENCE.

I haven't felt so engaged in a fictional world since I read the Harry Potter series for the first time. I'm so excited to start a new adventure with Percy! I loved everything about this book from the humor, to the setting, to the characters, EVERYTHING. Rick Riordan is such a clever writer and I can't wait to read more from him.

I think I found my latest obsession..."
382,383,5,"This was one of the best book series I have ever read, I am sure it is so to others who read it.
I just couldn't stop wondering about the characters in this book that I ended up reading 15 books! yes, you heard it right fifteen!!
it's got everything - action,adventure,mystery,mythology,jokes and memorable characters.
if you have not read it, then you must!:D"
383,384,5,"Re-Read! Even after all these years the Chapter titels still crack me up. One of my comfort series! Lovable and relatable characters (despite their age) light, casual, funny read in an adventurous setting! And if that isn’t enough to convince you: Mythology in present day setting. What more could a person wish for?"
384,385,5,"I loved it more than I thought I would. Amazing writing, smart characters, everything was so on point. I'm looking forward to reading the next book."
385,386,5,I CANNOT BELIEVE IT TOOK ME THIS LONG TO READ THIS SERIES. No proper review might be written until I'm done with the full series.
386,387,5,Booooooooooooo que buen libro!!!! Ahora creo que estare atrapada en este mundo por 4 libros mas... INCREIBLE!
387,388,5,"""Serás un héroe, Percy, el mayor héroe de todos""

y así fue"
388,389,5,"This book is one of my favorite series for a reason, I loved reading about Percy Jackson and his world again ❤️

Favorite parts - Percy's sass with the gods & Percabeth moments"
389,390,5,"First read: 10th Dec 2017
One of my all time favourites of Rick Riordian's books, i'm so glad my friend made me read it. A book that I shall probably treasure for life and read to my kids."
390,391,5,La verdad es que no sé qué he hecho con mi vida que he tardado 19 años en leer esto. Tengo unas ganas terribles de seguir leyendo la saga y voy a empezar en cuanto me sea posible.
391,392,5,I still love this.
392,393,5,"Poštovani bogovi Olimpa,
Molim Vas da mi dozvolite da i ja budem deo Kampa za polutane.
Srdačan pozdrav i unapred zahvalan,
Marko S."
393,394,5,yeah rereading this never gets old actually i love it so bad
394,395,5,"Obra de arte

De qué cabaña son???"
395,396,5,jak ja to kocham
396,397,5,"such a comfort book for my younger self, i love it so much"
397,398,5,"'The Lightning Thief' (Percy Jackson and the Olympians #1; Camp Half-Blood Chronicles #1) by Rick Riordan.



“I’d love to tell you I had some deep revelation on my way down, that I came to terms with my own mortality, laughed in the face of death, et cetera.

The truth? My only thought was: Aaaaggghhhhh!”











Several years ago, when there was a huge buzz about the Percy Jackson books among my friends, I considered reading the books and joining in the discussions as well. I also stumbled upon copies of the first and fifth books of the series back then. Unfortunately, it was the time when I moved on from the HP craze and spiraled into the ASoIaF frenzy. A time came when I finally got over the ASoIaF fanaticism (albeit many years later) and finally decided to give the Percy Jackson books a try. But I shrugged that idea merely because I assumed I won't enjoy it since I didn't belong to the age group these books catered to. With the live-action streaming series in the works, the compulsive reader within me persistently nudged me to read these books before the series finally premieres.

And here we are now! One book down, and at least four more to go. I confess that I'm a bit disappointed that I missed all the hype and discussions about this series that was prevalent a decade ago, but I'm also glad to read it eventually. As the phrase goes, better late than never. A few days ago, surrounded by an air of melancholy, I was desperate for a feel-good fantasy book and, somehow, this book popped up back on my radar. Looking back, reading this book was the best decision that I had made at that time.

I thoroughly enjoyed reading this book. For that, I was generous enough to leave a high rating for this book. Perhaps, it might seem inflated to some. Comparing it to epic fantasies and books filled with highly complex worlds might be similarly unfair as well. I loved the book because it excels at what it strives to do. It's a great book when one considers it as a middle-grade fantasy book, and it's a perfect gateway book that can draw in new readers and open them to the worlds of fantasy literature.

With its brilliant writing, engaging plot, great character work, and a perfect mixture of modern-day America with Greek myths, the book had me hooked from beginning to end. The humor and the camaraderie contained within its pages were the antidotes that I required during the gloomy and morose days. The book had me take a trip down memory lane reminiscing about Disney's Hercules animated series all the time.

All in all, I loved the first book in Rick Riordan's Percy Jackson and the Olympians series. Being fast-paced, humorous, and thoroughly exciting, I would highly recommend giving this book a try if you haven't read it yet. I had a fun time reading this book and I'm looking forward to continuing with the series.



I'll also like to add that John Rocco's artwork (in the Illustrated Edition) was stunning and the art elevated the reading experience in a way."
398,399,5,"Releer este libro después de casi 10 años me daba mucho miedo, pues creía que esta ya no sería una lectura para mi yo ""adulta"", pero fue todo lo contrario, solo me hizo recordar porqué amo tanto esta saga y siempre será mi favorita. Se me erizaba la piel en las escenas importantes, reía y gritaba tal como cuando tenía 11-12 años. Me hizo recordar lo mucho que Rick Riordan me inspiró en su momento a escribir, cómo me ayudó a sentirme menos sola en el mundo. Siempre es un gusto reencontrarme con Percy y acompañarlo en sus aventuras junto con Annabeth y Grover. No puedo esperar a esta vez leer absolutamente todos los libros de corrido y reencontrarme con todos los demás personajes."
399,400,5,"One of my favourite books ever.
The humour is really *chef's kiss*. Everything is perfect.

The writers of the films really made this book dirty. I had forgotten but what's with all the amazing scenes that have disappeared ? Most of them build up the rest of the plot... Way too much freedom. Good thing Logan Lerman was there to save what could be saved. Can't wait for Rick Riordan to take charge in the new TV show.


."
400,401,5,"Actual rating: 4.5 stars

Okay, so I am deeply and thoroughly conflicted. At one side, I enjoyed this book so unusually much, I feel like the 5-star rating should be without question. Then again, there were a few major flaws that I cannot possibly overlook, and must address. So, here goes.

First of all: am I ashamed of being so absorbed by a book written for 12-year old boys? The answer - a very resounding . I often read out of my demographic, and the results can be very refreshing. So they were this time, I'm happy to report.


The world the author builds is mesmerizing. As I was basically raised on Greek mythology (I have so many books of it left! I played Hermes in an Odysseus play as a kid! In school we heard a new story every week!) it was fan-fucking-tastic to have all this knowledge flooding back to me. Even better, many of the references to Greek mythology aren't overt - they're subtle and you're left to guess what they mean.

Then there's the characters. While they aren't particularly noteworthy, they're very much fun and have an excellent dynamic between 'em.
Thirdly, I cite the plot. It's convoluted and complex, way more than you'd expect for a book like this.


Not all is well in Rick Riordan's fantasy, however. There's a very unfortunate tendency of Riordan to just you the answer to an unresolved question, undoubtedly a result of him trying to be easy on his readers - but it suggests underestimation of exactly what his audience is capable of.

In the same vein, Riordan sometimes throws in a random solution to a problem - kind of like Tolkien and his eagles - in a way that it comes out of nowhere, and seems not to fit into the plot particularly well. I think the strangest occurrence of this is when Percy & co. come across a poodle in the middle of the woods. Readers of the book will know what I'm talking about.

Lastly, I was sometimes a bit irritated with the small sentences and breakneck pace - but (again), that's easily contributed to the specified age range for this book, and I can forgive it - after having plowed through numerous 800-page epic fantasies, it is a breath of fresh air to get your resolution so quickly.


Thankfully, this comes down to relatively minor parts of the book.

The Underworld. It exists. People go there to be judged and they end up either in a happy place, a neutral place or the Olympian equivalent of Hell. Forever. So I don't remember how this was in Greek mythology, but this very straightforward concept of afterlife is one I definitely hate with a passion. It gives too straight an answer to what happens after death. It is too easy. I don't know why it gets to me so much, but it does! I want death to be ambiguous, so it is more meaningful. Where will be the tension in anticipating the deaths of characters as I continue the series, knowing what will happen to them if they die? Really now.

Then: Luke.
I would just like to have had things fleshed out a bit more. It could have prevented these kinds of problems.

Okay, okay, last thing. I really couldn't let this one go:



Again, while recognizing this book's flaws, my enjoyment of it was simply too big! I was positively giddy with joy. I can't wait to read the next book. This doesn't happen to me often enough, I should say. Therefore, five stars. Now don't think me the book earns it this rating alone - I've liked plenty of terrible stuff, and then not given it high ratings afterwards. No - Percy Jackson is smartly composed, well-built, action-packed, exciting and creative, atop of likable. So there.

(Since the comparison really is inevitable, I'll say this to close the review - no, Percy Jackson is nowhere as refined or brilliant as Harry Potter, though it occasionally comes close. Does that matter? Nah, it's still good, it's just not as intricate as HP. Really, the attention to details is what I believe made Harry Potter a success, and Percy Jackson is sort of lacking in that matter - you often find yourself wanting to know way more than is given to you.)

(Also inevitable: mentioning that trainwreck of a movie they made out of this book. I fully support Grover being black - that's the way I imagine him - just not a black stereotype. And aside from egregiously age lifting the characters, the movie destroys so much of the book's plot I don't think it's even worthy of marginal mention. That's without having addressed the inherent sexism and misogyny in the movie..)

()"
401,402,5,"Hacía mucho tiempo que quería empezar con esta saga de libros y cuando me hice con este primer libro no me lo pensé dos veces en empezarlo al momento. Me ha encantado, estoy ansiosa por conseguir el siguiente y empezarlo."
402,403,5,FINALLY STARTED READING PERCY JACKSON!!
403,404,5,"Masterpiece.
Za równo za pierwszym razem jak teraz kiedy zrobiłam reread 🛐"
404,405,5,"I completely see why this was my first ""favorite"" book. In third grade, a group of boys handed me The Lightning Thief by Rick Riordon and I was as skeptical as a nine-year-old girl can be--why would I want this odd fantasy book? Deciding to trust the boys, I started a whirlwind journey that would consist of seven years of being obsessed with the world of Percy Jackson. In fact, you would be hard-pressed to find a school notebook of mine that did not have some creepy fan fiction or fan art in it. What I love about it has changed with me, as I now understand the science behind writing a good book more than I did, but this truly remains a masterpiece and I am not disappointed with my elementary school taste.

Percy Jackson is a juvenile delinquent, a boy whose smallest problem is that he's going to be kicked out of boarding school again. His life is quickly turned around when the gods and monsters of his textbook start to come to life before him--especially when he's angered a few of them. Percy and his friends have only a few days to set things right on Olympus before World War III commences.

This book is incredibly important. So much went right over my head when I was younger, and I couldn't be more thankful that I reread it. Percy Jackson his mom. That seems like a strange thing to be excited about; however, parents in books--especially ones like this--are set up as either completely uninvolved in their children's lives, or evil villains trying to stop their children from reaching their true potential. Sally Jackson is a mortal woman married to a physically abusive scumbag, , got pregnant as a teen and never saw the father again, finished high school later, and now works a minimum wage job. Despite this, she's presented as a lovely woman who loves her son, selflessly sacrifices her own life for his well-being, and Poseidon himself declares her ""a queen among mortal women."" I love how Percy appreciates everything she does even if he doesn't understand it right away. Riordon presented a very fresh way on how we view women like Sally and how boys should treat their mothers.

Along with dear Sally, I Annabeth. I'm not going to pretend that she wasn't the driving force in my mind for years and years. I've always been obsessed with Annabeth. I wanted a blonde wig and gray contacts, I took an architecture class just because she loves it, I've drawn her on every worksheet and worn my orange t-shirt with pride. Now, as an older reader, I can appreciate her even more. She's not a wimp, she's mature beyond her twelve years, she fights ""with the boys"" (figuratively and literally), she's beautiful but her brains are more important (not to mention that she's respected for them!), she's witty and she has uncommon interests like architecture, she loves to read, she's so brave (in the big things like facing monsters and the seemingly smaller things like facing her stepmom), and she is such an important heroine. I can't sing her praises enough. I am nothing like Annabeth, but she is such a good role-model despite the fact that she kills monsters.

Now let's get on to the literature side of things. I am so thankful that I can now appreciate Riordon's mastery and it makes me sad that this book is dubbed for middle grade students so adults don't read it. This man's foreshadowing is flawless. His story arcs begin and are tied up neatly, he's a connoisseur of the plot diagram, and every little thing he does has intention. Writers, read these books. Riordon knows his way around a good technical story, that's for sure.

Not to mention that it's so exciting! I'm not typically a fantasy girl and I love reading the battle scenes! Can you tell that I'm practically gushing? I'm sure anyone reading this review has gathered that I'm a big nerd-subject-advocate. I didn't realize how much knowing these novels has helped me in school. An incredible amount of education is happening in a pretty little swords-and-dragons bundle. I could name all twelve major gods and goddesses by fourth grade, plenty of minor ones, all the big names in Greek mythology. Those are our roots, they're important, and it is so fun to learn about them through Percy Jackson. It was also wonderful to see iconic figures in literature like Zeus and Ares in a modern form that kids can identify more with than the stuffy men in togas.

Thank you for this book, Rick Riordon. I cannot thank you enough. If anyone somehow escaped adolescence without reading this book, please go find it. I'm sure your library has twelve copies. It truly is remarkable."
405,406,5,"4.5 ""Great Family Listen"" Stars for the story and 5 stars for the narration!

Source: Library-loan."
406,407,5,Hello Percy you're so sassy.
407,408,5,"You shall go west, and face the god who has turned,
You shall find what was stolen, and see it safely returned,
You shall be betrayed by one who calls you a friend,
And you shall fail to save what matters most, in the end.
It's fresh and action packed to the core; with characters - both main and supporting - that you'll find yourself loving, and a fresh take on Greek mythology to excite even those with no prior knowledge on the topic...all with a sprinkle of humor on top.


Percy Jackson keeps getting attacked by monsters that seem to be coming right out of his Greek mythology textbook. When his mom realizes this, she says it's time to take him to Camp Half-Blood. This, Percy discovers, is not your ordinary camp. It's a camp specifically for demigods - offsprings of humans and Greek gods.


Percy soon discovers that his supposedly absentee father is actually Poesiden, the Greek god of the sea. As if not enough, Zeus' master lightning bolt has been stolen, and Percy is the prime suspect, and it's up to Percy to find and return it, or risk starting a catastrophic war between the gods...

The characters introduced here are fantastic. Percy is a bit obtuse, but extremely loyal and brave with a sense of humor that will make you smile even in the darkest of situations. While Annabeth has a bit of a mysterious aura in this particular novel, her intelligence and expertise in battle prove invaluable to the quest, and I can't wait to watch her really mature and come into her own in the following books. Grover's a bit of a third wheel, but provides great comedic relief when needed.

The myths are included into the story wonderfully, while not being overly preachy or giving too little information. Riordan somehow manages to incorporate all these myths accurately into a plotline, while still adding his signature humor throughout.



Highly recommended for anyone looking for something quick and entertaining to read; and even those who don't. This is a must-read for everyone."
408,409,5,"""Take care, Seaweed Brain,"" Annabeth told me. ""Keep your eyes open.""

""You too, Wise Girl.""

Had to reread for the Disney+ show and I forgot how much I love Percy & Annabeth. If Poker Face doesn't play in the lotus scene, the directors better keep one eye open. Also love the cast for Percy and need to know Annabeth's !!"
409,410,5,"(Review originally posted on Alexa Loves Books)

There's already been so much that's been said about this series, but I still feel like putting my own two cents in - especially seeing as how this is probably the fourth or fifth time I've read it.

The concept behind the series itself is brilliant. Greek mythology meets modern-day world? Hell yes! It's one of those situations where I wish I had thought of it first; but I can appreciate what Rick Riordan has done in bringing it all together for the Percy Jackson and the Olympians series. As someone who's always been fascinated with the gods and goddesses of Greek myths, it's definitely fun to see them come alive in these books, and be given such specific personas.

The first book is a great introduction to a whole host of fantastic characters: Percy (our MC, who finds that he's the Son of Poseidon), Annabeth (my personal favorite character, a daughter of Athena who's smart and sassy), Grover (a satyr, who is guardian to Percy), Chiron (a centuar) and as many Greek gods and goddesses as you would want to suit your fancy - everyone from King Zeus to Hermes the messenger and Iris, goddess of the rainbow.

Apart from that, we go to a great number of interesting locations - Mt. Olympus (which is apparently located above the Empire State Building), the Underworld and Camp Half-Blood, being just a few. Even though Riordan leans towards more action-packed scenes, the descriptions are still enough to provide a beautiful visualization to the reader.

The book covers Percy's discovery of his god ancestry, his introduction to Camp Half-Blood where kids like him are sent for training, and his journey to retrieve Zeus' lightning bolt after being accused of stealing it (including uncovering a mysteriously larger conspiracy behind this theft!). Though it might seem like a lot to pack into one book, I think all these things are brought out and resolved quite well throughout the book.

Percy's an ""underdog"" hero, similar to Harry Potter in that sense at least (although I can't see how else they would be similar at all, as Harry is from the world of wizardry and Percy's world revolves more around mythology). It's easy to want to root for him, to see him succeed and to feel his losses as keenly as he does.

It's enjoyable for me to see him battling some interesting opponents early on in the series, including Medusa, Ares and the Furies. The action scenes are a lot of fun and watching Percy using both brains and brawn was a lot of fun. It also helps that he has his best friends (Annabeth and Grover) fighting alongside him - their trio definitely makes for an interesting combination throughout the book.

Overall, this is a book that I could not put down... even when I read it for the fifth time. I get instantly absorbed into the story; it's definitely a series I'd recommend for fans of Greek mythology, underdog heroes, as well as even recommending it to the younger, middle grade audience."
410,411,5,"Leído por segunda vez 11/2020 -

¡Me ha encantado! Sobre todo las referencias a mitología, la madre de Percy, Annabeth, el propio Percy...
Me gusta mucho cómo avanza todo y va cobrando sentido. Y sobre todo el tono del libro en general. Maravilloso. He hecho un hilo con citas: https://twitter.com/Stiby2/status/132...



Leído por primera vez 08/2016 - Reseña:

Hace muchos años que tenía ganas de leer algún libro de fantasía que se centrase en la mitología, y de repente encontré esta saga y supe que de alguna manera, estaba hecha para mí. He tardado en ponerme a leerlos desde que los compré, pero por fin me he puesto a ello.

El libro me ha gustado mucho. Es indudable que es bastante infantil, pero en parte se agradece en mi caso, pues soy una completa negada en cuanto a mitología se refiere. A nivel de personajes, creo que está muy bien construido. Para ser un libro para niños, no se ven claramente desde el principio las intenciones de cada uno, ni el pie del que cojean. Van conociéndolos poco a poco y descubriendo que algunos no son lo que parecían.

En cuanto a argumento, típicas aventuras de un niño que descubre que es algo más que un niño con dificultades de aprendizaje. Un niño que descubre que detrás del mundo que todos conocen, ese que se le hace tan cuesta arriba, tal vez hay algo más, algo que sí que está hecho a su medida. Me encanta esta forma en la que los libros infantiles enfocan las cosas: el problema no eres tú, tú estás bien tal y como eres, el problema tal vez sea que todavía no has encontrado el mundo al que perteneces, eso en lo que eres bueno, lo que se te da bien. Creo que esta es una enseñanza que se puede aplicar en la vida real y a todas las edades. Cuando nos desesperamos con algo, o cuando sentimos que estamos perdiendo el tiempo o que el mundo nos juega malas pasadas. La acción no decae en ningún momento y, como decía, el tema de la mitología está bastante bien llevado porque no recarga demasiado con información, va dándola poco a poco, y con saber un poquito sobre qué Dios es cada cual, o leyendo unas líneas en Wikipedia cuando hablaban de uno u otro, el argumento se sigue perfectamente aunque no tengas ni puñetera idea de quién es Afrodita, o Hades.

Ha habido un par de detalles que se me han hecho pesados, por ejemplo: los sueños. Me cuesta mucho entender esas cosas en los libros y siempre que las leo siento que me estoy perdiendo algo. Pero han sido detalles sin importancia que no han enturbiado la magia de volver a sentir ganas de sumergirme no sólo en la historia, sino en el mundo en el que se desarrolla.

Estoy deseando seguir con la segunda parte. Pero tendrá que esperar al menos hasta mañana.

#LectoresLentos2016 (10/15): un libro muy famoso/con mucho hype que todavía no hayas leído."
